job_id,job_title,company,industry,country,region,experience_level,remote_type,salary_usd,ai_skills_required,num_ai_skills,applicants,source_platform,posting_date
JOB00562,Computer Vision Engineer,DeltaIntelligence,Consulting,United States,North America,Mid,Remote,177000,"Azure ML, ETL, Excel, Prompt Engineering, Tableau",5,46.0,CompanyWebsite,2025-07-26
JOB00563,MLOps Engineer,PulseData,Cybersecurity,Pakistan,South Asia,Lead,On-site,99500,"AWS, ETL, LLMs, NLP, PyTorch, Tableau",6,8.0,LinkedIn,2025-08-29
JOB00564,Data Scientist,NovaLabs,Media & Entertainment,Germany,Europe,Senior,Remote,176000,"Azure ML, LLMs, Power BI",3,24.0,Glassdoor,2025-09-08
JOB00565,AI Solutions Consultant,HelixAnalytics,Fintech,United Kingdom,Europe,Senior,Hybrid,168000,"A/B Testing, ETL, LLMs, MLOps, Power BI, R",6,17.0,LinkedIn,2025-10-28
JOB00566,NLP Engineer,ZenithIntelligence,Fintech,Canada,North America,Mid,On-site,165500,"Azure ML, Data Visualization, Prompt Engineering, Python, SQL, Statistics",6,31.0,LinkedIn,2025-03-19
JOB00567,AI Ethics Analyst,DeltaSystems,Telecom,Canada,North America,Mid,Remote,111500,"Computer Vision, Docker, Excel, PyTorch",4,41.0,Indeed,2025-05-29
JOB00568,Prompt Engineer,QuantumData,Education,United Kingdom,Europe,Senior,Hybrid,142000,"A/B Testing, Data Visualization, LLMs, Python, R",5,20.0,LinkedIn,2025-03-14
JOB00569,Generative AI Developer,DeltaSystems,Healthcare,Singapore,Southeast Asia,Entry,Remote,78500,"ETL, Generative AI, NLP, Statistics",4,73.0,CompanyWebsite,2025-04-22
JOB00570,MLOps Engineer,LumenAnalytics,E-commerce,France,Europe,Entry,Hybrid,65500,"A/B Testing, AWS, Computer Vision, ETL, Tableau",5,49.0,Indeed,2025-07-26
JOB00571,Computer Vision Engineer,NovaWorks,Education,Brazil,South America,Mid,Hybrid,73000,"Computer Vision, LLMs, NLP",3,39.0,Indeed,2025-06-02
JOB00572,AI Ethics Analyst,VertexSolutions,Government,Brazil,South America,Senior,Hybrid,76000,"ETL, Excel, Statistics",3,22.0,Indeed,2025-03-10
JOB00573,Computer Vision Engineer,PrismSolutions,Government,United Kingdom,Europe,Entry,On-site,69500,"Power BI, SQL, scikit-learn",3,41.0,AngelList,2025-01-06
JOB00574,AI Ethics Analyst,QuantumTechnologies,Healthcare,Canada,North America,Lead,Hybrid,194500,"Computer Vision, Data Visualization, Excel",3,9.0,LinkedIn,2025-10-13
JOB00575,Data Engineer (AI Systems),HelixAI,Government,United States,North America,Senior,On-site,191000,"Data Visualization, Generative AI, Prompt Engineering, TensorFlow",4,16.0,LinkedIn,2025-04-19
JOB00576,Applied Scientist,VertexLabs,E-commerce,Pakistan,South Asia,Mid,On-site,53500,"Azure ML, Excel, LLMs, Prompt Engineering, Python",5,27.0,Indeed,2025-10-19
JOB00577,Computer Vision Engineer,NovaSystems,E-commerce,India,South Asia,Mid,Remote,44000,"AWS, Computer Vision, Generative AI, Power BI, Prompt Engineering, Statistics",6,56.0,CompanyWebsite,2025-10-08
JOB00578,AI Research Engineer,OrbitData,Consulting,Australia,Oceania,Mid,On-site,155500,"Docker, Generative AI, NLP, Power BI, Python",5,22.0,Indeed,2025-10-11
JOB00579,Computer Vision Engineer,LumenGroup,E-commerce,Ireland,Europe,Entry,On-site,86500,"A/B Testing, AWS, Prompt Engineering, scikit-learn",4,56.0,CompanyWebsite,2025-01-04
JOB00580,AI Product Analyst,ArcGroup,Media & Entertainment,United States,North America,Mid,Remote,99500,"AWS, Azure ML, Data Visualization, ETL, PyTorch, Python",6,31.0,LinkedIn,2025-08-22
JOB00581,AI Data Analyst,ArcIntelligence,Media & Entertainment,Canada,North America,Entry,On-site,50500,"MLOps, Python, Tableau",3,41.0,LinkedIn,2025-12-20
JOB00582,AI Ethics Analyst,HelixSystems,Education,France,Europe,Senior,Hybrid,111500,"Azure ML, Docker, Excel, Prompt Engineering, TensorFlow",5,17.0,Indeed,2025-09-26
JOB00583,MLOps Engineer,OrbitData,E-commerce,UAE,Middle East,Entry,Hybrid,66500,"Azure ML, ETL, Excel, NLP, R, Tableau",6,78.0,LinkedIn,2025-07-04
JOB00584,AI Data Analyst,NovaSolutions,Telecom,United Kingdom,Europe,Mid,Remote,61000,"Docker, MLOps, Prompt Engineering, PyTorch, Python",5,49.0,LinkedIn,2025-06-09
JOB00585,AI Product Analyst,ArcGroup,Fintech,UAE,Middle East,Mid,Remote,68000,"A/B Testing, Computer Vision, Docker, Generative AI, SQL, Statistics",6,52.0,Glassdoor,2025-05-11
JOB00586,AI Research Engineer,PrismAnalytics,E-commerce,India,South Asia,Entry,Remote,33500,"Docker, Excel, SQL",3,79.0,Glassdoor,2025-08-19
JOB00587,Applied Scientist,CortexData,Media & Entertainment,Australia,Oceania,Mid,Remote,177000,"AWS, ETL, MLOps, PyTorch, Python, Statistics",6,39.0,Glassdoor,2025-05-02
JOB00588,AI Research Engineer,NovaData,Healthcare,Germany,Europe,Mid,Remote,150000,"NLP, Tableau, TensorFlow, scikit-learn",4,43.0,AngelList,2025-09-07
JOB00589,NLP Engineer,OrbitGroup,Education,Australia,Oceania,Lead,Remote,327000,"Excel, Prompt Engineering, Tableau",3,10.0,LinkedIn,2025-11-03
JOB00590,AI Solutions Consultant,CortexWorks,Telecom,Singapore,Southeast Asia,Entry,Hybrid,43000,"Docker, ETL, SQL, TensorFlow",4,52.0,Glassdoor,2025-12-25
JOB00591,AI Data Analyst,NimbusAnalytics,Media & Entertainment,Pakistan,South Asia,Senior,Hybrid,27500,"Docker, ETL, Excel, LLMs, PyTorch",5,20.0,LinkedIn,2025-10-08
JOB00592,AI Data Analyst,PulseTechnologies,E-commerce,United States,North America,Senior,Hybrid,119500,"LLMs, Power BI, TensorFlow",3,16.0,LinkedIn,2025-07-20
JOB00593,Data Scientist,NovaAI,Telecom,United States,North America,Entry,Remote,76500,"Azure ML, NLP, Power BI, SQL",4,68.0,LinkedIn,2025-09-10
JOB00594,Business Intelligence Analyst (AI),LumenSystems,Consulting,United States,North America,Senior,Hybrid,138500,"A/B Testing, Docker, NLP, R, Statistics",5,16.0,Glassdoor,2025-05-13
JOB00595,AI Ethics Analyst,OrbitAI,Telecom,India,South Asia,Entry,Hybrid,21000,"ETL, Excel, NLP, Prompt Engineering, Python, R",6,65.0,LinkedIn,2025-09-24
JOB00596,AI Ethics Analyst,VertexData,Consulting,France,Europe,Senior,Hybrid,125500,"ETL, Prompt Engineering, PyTorch, R, Tableau, TensorFlow",6,13.0,CompanyWebsite,2025-08-05
JOB00597,Generative AI Developer,OrbitTechnologies,Education,Germany,Europe,Senior,On-site,190500,"Data Visualization, Generative AI, Prompt Engineering, R, SQL, TensorFlow",6,11.0,Indeed,2025-07-04
JOB00598,Data Scientist,LumenWorks,Healthcare,Australia,Oceania,Entry,Hybrid,83500,"Computer Vision, Data Visualization, scikit-learn",3,70.0,Indeed,2025-11-19
JOB00599,AI Product Analyst,NimbusWorks,Manufacturing,Ireland,Europe,Mid,Hybrid,81500,"Statistics, Tableau, scikit-learn",3,44.0,LinkedIn,2025-12-20
JOB00600,AI Data Analyst,QuantumTechnologies,Cybersecurity,India,South Asia,Senior,On-site,42000,"Data Visualization, Docker, Generative AI, NLP, Python, scikit-learn",6,20.0,AngelList,2025-10-10
JOB00601,AI Ethics Analyst,LumenSolutions,Government,India,South Asia,Senior,On-site,53000,"Excel, Python, SQL, Statistics, Tableau",5,13.0,Glassdoor,2025-07-28
JOB00602,Data Engineer (AI Systems),DeltaWorks,Fintech,India,South Asia,Entry,Hybrid,26000,"Docker, MLOps, NLP",3,,LinkedIn,2025-08-06
JOB00603,Data Scientist,NimbusTechnologies,Cybersecurity,Germany,Europe,Entry,Remote,69000,"Docker, ETL, PyTorch, Python, Tableau",5,74.0,Indeed,2025-07-24
JOB00604,AI Product Analyst,ZenithAnalytics,Consulting,United States,North America,Mid,Remote,108500,"Prompt Engineering, R, Statistics, Tableau",4,59.0,LinkedIn,2025-10-09
JOB00605,Computer Vision Engineer,VantageAI,Telecom,India,South Asia,Lead,Hybrid,57000,"Docker, ETL, Generative AI, PyTorch, Python",5,7.0,LinkedIn,2025-01-30
JOB00606,Data Scientist,ArcLabs,Education,Singapore,Southeast Asia,Senior,Remote,123000,"A/B Testing, Azure ML, Computer Vision, PyTorch, R, SQL",6,24.0,LinkedIn,2025-08-14
JOB00607,Prompt Engineer,DeltaWorks,Manufacturing,Canada,North America,Senior,Hybrid,186500,"NLP, Python, R, SQL",4,31.0,LinkedIn,2025-04-02
JOB00608,Computer Vision Engineer,HelixWorks,Manufacturing,Poland,Europe,Entry,Remote,93000,"AWS, Azure ML, LLMs, MLOps, Python, Tableau",6,61.0,CompanyWebsite,2025-02-12
JOB00609,Business Intelligence Analyst (AI),CortexWorks,Government,United States,North America,Senior,Hybrid,144000,"A/B Testing, NLP, Prompt Engineering",3,18.0,LinkedIn,2025-09-04
JOB00610,Data Engineer (AI Systems),CortexIntelligence,Cybersecurity,United States,North America,Mid,Remote,118000,"ETL, MLOps, NLP, Tableau",4,60.0,Glassdoor,2025-04-27
JOB00611,Generative AI Developer,CortexGroup,Education,India,South Asia,Entry,Remote,32500,"AWS, Data Visualization, ETL",3,79.0,LinkedIn,2025-10-11
JOB00612,Generative AI Developer,QuantumGroup,Cybersecurity,Poland,Europe,Senior,Remote,189000,"A/B Testing, AWS, Docker, ETL, Power BI, Tableau",6,31.0,LinkedIn,2025-12-06
JOB00613,AI Ethics Analyst,VantageLabs,Government,UAE,Middle East,Entry,Hybrid,50500,"A/B Testing, Data Visualization, Docker, Generative AI, Power BI, R",6,72.0,LinkedIn,2025-11-06
JOB00614,AI Solutions Consultant,OrbitSystems,Government,UAE,Middle East,Mid,Hybrid,83500,"Data Visualization, LLMs, MLOps, Statistics, TensorFlow",5,35.0,CompanyWebsite,2025-07-10
JOB00615,Machine Learning Engineer,ZenithTechnologies,Consulting,Netherlands,Europe,Entry,On-site,62000,"Data Visualization, Power BI, Python, TensorFlow",4,40.0,Indeed,2025-09-14
JOB00616,AI Research Engineer,ZenithLabs,Telecom,Germany,Europe,Lead,Hybrid,243500,"Azure ML, Prompt Engineering, scikit-learn",3,13.0,Indeed,2025-12-04
JOB00617,Machine Learning Engineer,PulseIntelligence,Education,Pakistan,South Asia,Mid,Hybrid,52500,"A/B Testing, Excel, Python, R",4,30.0,LinkedIn,2025-07-30
JOB00618,AI Data Analyst,VertexSolutions,Fintech,United States,North America,Entry,On-site,48000,"A/B Testing, NLP, Power BI, Prompt Engineering, Python",5,43.0,Indeed,2025-08-07
JOB00619,NLP Engineer,PulseAI,Cybersecurity,United Kingdom,Europe,Mid,Hybrid,136000,"ETL, LLMs, MLOps, Prompt Engineering, Tableau, scikit-learn",6,38.0,Glassdoor,2025-01-05
JOB00620,MLOps Engineer,PulseLabs,Cybersecurity,UAE,Middle East,Entry,Hybrid,53500,"A/B Testing, AWS, Data Visualization, ETL, TensorFlow",5,55.0,CompanyWebsite,2025-12-15
JOB00621,AI Research Engineer,VertexWorks,Government,United States,North America,Senior,Hybrid,251000,"Docker, Excel, Power BI, Prompt Engineering",4,19.0,Indeed,2025-12-09
JOB00622,AI Research Engineer,DeltaTechnologies,Telecom,Pakistan,South Asia,Entry,Hybrid,38500,"ETL, Power BI, TensorFlow",3,60.0,Indeed,2025-05-08
JOB00623,Data Scientist,AtlasTechnologies,Healthcare,Canada,North America,Mid,Remote,151000,"A/B Testing, Computer Vision, Data Visualization, LLMs, NLP, TensorFlow",6,41.0,CompanyWebsite,2025-09-20
JOB00624,AI Data Analyst,CortexData,Healthcare,United States,North America,Senior,On-site,109000,"ETL, LLMs, Python, scikit-learn",4,16.0,Indeed,2025-05-26
JOB00625,Data Engineer (AI Systems),VertexSystems,Telecom,United Kingdom,Europe,Mid,Remote,109000,"A/B Testing, ETL, Prompt Engineering, PyTorch",4,67.0,Indeed,2025-06-20
JOB00626,Computer Vision Engineer,VertexGroup,Cybersecurity,United States,North America,Senior,Hybrid,175000,"Azure ML, Computer Vision, Data Visualization, Python",4,24.0,LinkedIn,2025-02-09
JOB00627,Applied Scientist,NovaWorks,Education,United Kingdom,Europe,Mid,Remote,168000,"AWS, Azure ML, Docker",3,56.0,CompanyWebsite,2025-12-05
JOB00628,Applied Scientist,ArcSystems,E-commerce,United States,North America,Entry,Remote,102500,"Docker, MLOps, Prompt Engineering, PyTorch, Python",5,79.0,Glassdoor,2025-05-17
JOB00629,Computer Vision Engineer,PulseLabs,Government,India,South Asia,Entry,Remote,31500,"AWS, NLP, Tableau, TensorFlow",4,64.0,Glassdoor,2025-04-09
JOB00630,Generative AI Developer,OrbitSystems,Media & Entertainment,United States,North America,Senior,Hybrid,278500,"A/B Testing, AWS, Excel, SQL, Statistics, TensorFlow",6,25.0,CompanyWebsite,2025-01-17
JOB00631,AI Solutions Consultant,OrbitWorks,Cybersecurity,Australia,Oceania,Lead,Hybrid,143000,"MLOps, Power BI, Statistics",3,7.0,LinkedIn,2025-12-16
JOB00632,AI Solutions Consultant,DeltaLabs,Consulting,Pakistan,South Asia,Entry,On-site,20500,"Azure ML, Computer Vision, Prompt Engineering, Python",4,41.0,LinkedIn,2025-12-04
JOB00633,Prompt Engineer,VantageTechnologies,Manufacturing,Canada,North America,Mid,Remote,115000,"A/B Testing, Docker, ETL, Power BI, PyTorch, R",6,48.0,AngelList,2025-05-01
JOB00634,Business Intelligence Analyst (AI),VertexAI,Fintech,United States,North America,Entry,Hybrid,61000,"Excel, Generative AI, NLP, Python, Tableau",5,62.0,LinkedIn,2025-07-19
JOB00635,Generative AI Developer,CortexLabs,Fintech,India,South Asia,Entry,Hybrid,29000,"AWS, Azure ML, R, Statistics",4,57.0,Indeed,2025-06-05
JOB00636,Prompt Engineer,PrismTechnologies,Manufacturing,United Kingdom,Europe,Lead,Hybrid,168000,"Computer Vision, Excel, MLOps, Power BI, Python",5,13.0,LinkedIn,2025-04-06
JOB00637,Computer Vision Engineer,PrismSystems,Telecom,Netherlands,Europe,Lead,Hybrid,240500,"AWS, ETL, PyTorch, TensorFlow",4,15.0,Indeed,2025-05-31
JOB00638,Prompt Engineer,PulseSolutions,Fintech,Pakistan,South Asia,Mid,Remote,30000,"AWS, Docker, Generative AI",3,34.0,AngelList,2025-09-26
JOB00639,MLOps Engineer,OrbitGroup,E-commerce,Poland,Europe,Senior,Remote,190000,"AWS, ETL, Prompt Engineering, PyTorch",4,30.0,Indeed,2025-08-24
JOB00640,NLP Engineer,NimbusGroup,Healthcare,India,South Asia,Mid,Remote,39500,"Computer Vision, LLMs, NLP, PyTorch, R",5,43.0,AngelList,2025-07-11
JOB00641,NLP Engineer,HelixIntelligence,E-commerce,India,South Asia,Mid,Hybrid,42000,"Azure ML, MLOps, Tableau",3,33.0,LinkedIn,2025-05-21
JOB00642,Data Engineer (AI Systems),ArcWorks,Cybersecurity,France,Europe,Entry,Hybrid,76000,"Data Visualization, NLP, scikit-learn",3,67.0,LinkedIn,2025-07-19
JOB00643,AI Solutions Consultant,HelixTechnologies,Cybersecurity,United Kingdom,Europe,Lead,Hybrid,188500,"A/B Testing, Azure ML, LLMs, Power BI, Prompt Engineering, SQL",6,6.0,Glassdoor,2025-02-25
JOB00644,Prompt Engineer,OrbitAnalytics,Cybersecurity,Pakistan,South Asia,Mid,Remote,31500,"AWS, LLMs, MLOps, SQL, Tableau",5,43.0,Indeed,2025-06-08
JOB00645,Business Intelligence Analyst (AI),QuantumSystems,Cybersecurity,Singapore,Southeast Asia,Mid,Remote,57000,"A/B Testing, AWS, Azure ML, ETL, Prompt Engineering, Python",6,56.0,LinkedIn,2025-01-14
JOB00646,AI Product Analyst,ZenithAnalytics,Fintech,Pakistan,South Asia,Lead,Hybrid,64000,"A/B Testing, Data Visualization, PyTorch, R, SQL, TensorFlow",6,10.0,LinkedIn,2025-06-10
JOB00647,Machine Learning Engineer,ZenithData,Fintech,Germany,Europe,Mid,Hybrid,114500,"Generative AI, Power BI, SQL",3,39.0,Glassdoor,2025-10-26
JOB00648,Generative AI Developer,NimbusAI,Fintech,United States,North America,Mid,Remote,132000,"ETL, Excel, Generative AI, Python, SQL",5,36.0,LinkedIn,2025-02-13
JOB00649,AI Solutions Consultant,CortexIntelligence,E-commerce,India,South Asia,Senior,On-site,52000,"A/B Testing, AWS, Docker, Excel, Power BI, Prompt Engineering",6,14.0,LinkedIn,2025-12-11
JOB00650,Computer Vision Engineer,NimbusData,Media & Entertainment,India,South Asia,Mid,Hybrid,47000,"Azure ML, MLOps, Tableau",3,36.0,Glassdoor,2025-07-04
JOB00651,Applied Scientist,VantageWorks,Government,Canada,North America,Entry,Hybrid,134000,"AWS, Generative AI, Statistics",3,78.0,LinkedIn,2025-09-27
JOB00652,AI Ethics Analyst,DeltaLabs,E-commerce,Pakistan,South Asia,Entry,Remote,19000,"AWS, Docker, Excel, MLOps, NLP, TensorFlow",6,86.0,Glassdoor,2025-07-27
JOB00653,Generative AI Developer,PrismAI,Media & Entertainment,United States,North America,Senior,Remote,279500,"ETL, NLP, Prompt Engineering, Python, TensorFlow",5,19.0,CompanyWebsite,2025-11-20
JOB00654,Generative AI Developer,NimbusGroup,Media & Entertainment,India,South Asia,Mid,Remote,53000,"Computer Vision, Data Visualization, Excel, Generative AI, PyTorch, scikit-learn",6,58.0,LinkedIn,2025-12-18
JOB00655,Business Intelligence Analyst (AI),ArcGroup,Cybersecurity,France,Europe,Mid,Remote,90000,"Computer Vision, Generative AI, NLP, Power BI",4,44.0,Indeed,2025-12-07
JOB00656,AI Data Analyst,NimbusTechnologies,Fintech,UAE,Middle East,Senior,Remote,76000,"AWS, Computer Vision, R",3,23.0,Indeed,2025-07-20
JOB00657,Machine Learning Engineer,ZenithAI,Healthcare,Canada,North America,Entry,Remote,92500,"Azure ML, Computer Vision, Power BI, PyTorch, scikit-learn",5,86.0,AngelList,2025-06-07
JOB00658,Generative AI Developer,HelixIntelligence,E-commerce,India,South Asia,Entry,Hybrid,33500,"A/B Testing, Azure ML, Python, SQL",4,57.0,LinkedIn,2025-06-25
JOB00659,AI Data Analyst,ZenithTechnologies,E-commerce,Canada,North America,Mid,On-site,78000,"Azure ML, NLP, Python, R, SQL, Tableau",6,30.0,LinkedIn,2025-05-03
JOB00660,Computer Vision Engineer,ArcWorks,Fintech,Ireland,Europe,Mid,On-site,120000,"AWS, ETL, Generative AI, NLP, Power BI, PyTorch",6,30.0,Glassdoor,2025-01-08
JOB00661,AI Data Analyst,QuantumAI,Manufacturing,United States,North America,Entry,On-site,65000,"Azure ML, Computer Vision, ETL, Generative AI, SQL, TensorFlow",6,41.0,LinkedIn,2025-05-26
JOB00662,Prompt Engineer,QuantumSolutions,Telecom,France,Europe,Senior,Remote,128500,"Computer Vision, Docker, scikit-learn",3,28.0,Indeed,2025-07-08
JOB00663,AI Data Analyst,AtlasSystems,Government,Canada,North America,Mid,Remote,58500,"A/B Testing, Azure ML, MLOps, Power BI, PyTorch, Python",6,35.0,CompanyWebsite,2025-02-27
JOB00664,AI Data Analyst,VantageData,E-commerce,Poland,Europe,Mid,Hybrid,70500,"Python, SQL, TensorFlow",3,35.0,CompanyWebsite,2025-10-07
JOB00665,Data Engineer (AI Systems),LumenTechnologies,Fintech,Australia,Oceania,Entry,Remote,72500,"AWS, Data Visualization, Docker",3,76.0,LinkedIn,2025-09-13
JOB00666,AI Data Analyst,CortexGroup,Government,Singapore,Southeast Asia,Mid,Hybrid,55500,"Excel, MLOps, Python, R, Statistics",5,38.0,Glassdoor,2025-03-04
JOB00667,MLOps Engineer,PulseSolutions,Manufacturing,Canada,North America,Entry,Hybrid,97000,"A/B Testing, Computer Vision, NLP, Python, R, Statistics",6,51.0,LinkedIn,2025-08-10
JOB00668,Machine Learning Engineer,QuantumGroup,Healthcare,Pakistan,South Asia,Mid,Hybrid,45000,"AWS, Computer Vision, PyTorch, SQL, Statistics",5,44.0,LinkedIn,2025-01-01
JOB00669,Generative AI Developer,PulseGroup,Fintech,India,South Asia,Mid,Remote,40000,"Azure ML, Data Visualization, R",3,43.0,LinkedIn,2025-04-12
JOB00670,Data Engineer (AI Systems),LumenData,E-commerce,United Kingdom,Europe,Entry,On-site,76000,"Azure ML, Docker, MLOps, Python, Tableau",5,45.0,Glassdoor,2025-11-23
JOB00671,AI Solutions Consultant,PrismGroup,Media & Entertainment,Pakistan,South Asia,Lead,Remote,55500,"Computer Vision, Data Visualization, ETL, Generative AI, Python, R",6,7.0,LinkedIn,2025-11-01
JOB00672,Applied Scientist,NimbusWorks,Education,Canada,North America,Mid,Remote,130000,"Azure ML, ETL, LLMs, R, TensorFlow",5,52.0,LinkedIn,2025-01-15
JOB00673,MLOps Engineer,DeltaSystems,Manufacturing,United States,North America,Mid,Hybrid,143000,"Power BI, PyTorch, scikit-learn",3,33.0,LinkedIn,2025-09-21
JOB00674,AI Product Analyst,ZenithTechnologies,Government,United Kingdom,Europe,Entry,On-site,57500,"MLOps, Python, Statistics",3,44.0,Indeed,2025-10-24
JOB00675,Data Scientist,ZenithIntelligence,Media & Entertainment,United States,North America,Mid,Remote,122000,"Data Visualization, Excel, Power BI, Python, Statistics",5,42.0,Indeed,2025-08-27
JOB00676,Prompt Engineer,PulseLabs,Government,United States,North America,Lead,Remote,237500,"AWS, Docker, Power BI, SQL, scikit-learn",5,11.0,LinkedIn,2025-01-05
JOB00677,Business Intelligence Analyst (AI),NimbusLabs,Education,Germany,Europe,Entry,Remote,43000,"A/B Testing, NLP, Power BI, Prompt Engineering, Tableau",5,67.0,Indeed,2025-07-25
JOB00678,AI Solutions Consultant,ArcLabs,Fintech,United States,North America,Entry,Hybrid,81000,"Data Visualization, Docker, ETL, Power BI, scikit-learn",5,66.0,LinkedIn,2025-04-07
JOB00679,Generative AI Developer,ArcSystems,Education,Brazil,South America,Entry,Remote,51500,"A/B Testing, MLOps, Prompt Engineering, R, Tableau, scikit-learn",6,80.0,AngelList,2025-08-28
JOB00680,AI Product Analyst,OrbitAnalytics,Education,United States,North America,Mid,Hybrid,80500,"Computer Vision, Data Visualization, ETL, MLOps, scikit-learn",5,37.0,LinkedIn,2025-01-01
JOB00681,Data Engineer (AI Systems),NimbusSolutions,Fintech,Germany,Europe,Senior,On-site,128000,"Computer Vision, Excel, MLOps, PyTorch, R, SQL",6,9.0,CompanyWebsite,2025-03-02
JOB00682,Applied Scientist,CortexIntelligence,Government,United Kingdom,Europe,Senior,Remote,189500,"Computer Vision, Excel, MLOps, Python, R",5,37.0,Indeed,2025-02-18
